probe_id,probe_name,gene_id,gene_symbol,gene_name,entrez_id,chromosome,Genes
1058221,CUST_161_PI416408490,1120,CHRM1,"cholinergic receptor, muscarinic 1",1128.0,11,CHRM1 
1058216,CUST_5957_PI416261804,1122,LYST,lysosomal trafficking regulator,1130.0,1,LYST 
1058215,A_23_P354074,1122,LYST,lysosomal trafficking regulator,1130.0,1,LYST 
1058213,A_23_P117873,1125,CHRM5,"cholinergic receptor, muscarinic 5",1133.0,15,CHRM5 
1058212,CUST_1028_PI416573500,1125,CHRM5,"cholinergic receptor, muscarinic 5",1133.0,15,CHRM5 
1058208,CUST_1_PI417511553,1127,CHRNA2,"cholinergic receptor, nicotinic, alpha 2 (neuronal)",1135.0,8,CHRNA2 CHRNA2 
1058204,A_23_P253911,1128,CHRNA3,"cholinergic receptor, nicotinic, alpha 3 (neuronal)",1136.0,15,CHRNA3 
1058203,CUST_166_PI416408490,1129,CHRNA4,"cholinergic receptor, nicotinic, alpha 4 (neuronal)",1137.0,20,CHRNA4 CHRNA4 CHRNA4 
1058202,CUST_15469_PI416261804,1129,CHRNA4,"cholinergic receptor, nicotinic, alpha 4 (neuronal)",1137.0,20,CHRNA4 CHRNA4 CHRNA4 
1058201,A_23_P210395,1129,CHRNA4,"cholinergic receptor, nicotinic, alpha 4 (neuronal)",1137.0,20,CHRNA4 CHRNA4 CHRNA4 
1058199,CUST_15812_PI416261804,1130,CHRNA5,"cholinergic receptor, nicotinic, alpha 5 (neuronal)",1138.0,15,CHRNA5 
1058198,A_23_P88691,1130,CHRNA5,"cholinergic receptor, nicotinic, alpha 5 (neuronal)",1138.0,15,CHRNA5 
1058196,A_23_P207106,1132,CHRNB1,"cholinergic receptor, nicotinic, beta 1 (muscle)",1140.0,17,CHRNB1 
1058325,A_23_P31810,1045,CEBPD,"CCAAT/enhancer binding protein (C/EBP), delta",1052.0,8,CEBPD 
1058395,A_24_P687,999,CDH6,"cadherin 6, type 2, K-cadherin (fetal kidney)",1004.0,5,CDH6 
1059545,A_23_P365610,3702,JUND,jun D proto-oncogene,3727.0,19,JUND 
1059559,A_23_P84849,770,CACNA1B,"calcium channel, voltage-dependent, N type, alpha 1B subunit",774.0,9,CACNA1B 
1059566,A_24_P933675,1003994,A_24_P933675,AGILENT probe A_24_P933675 (non-RefSeq),,,HMGN1
1059604,A_24_P914519,1004024,A_24_P914519,AGILENT probe A_24_P914519 (non-RefSeq),,,CYBB
1059632,A_24_P933037,1004045,A_24_P933037,AGILENT probe A_24_P933037 (non-RefSeq),,,ELAVL2
1059648,A_23_P204170,1004054,A_23_P204170,AGILENT probe A_23_P204170 (non-RefSeq),,,TMPO 
1059653,A_23_P402164,1004057,A_23_P402164,AGILENT probe A_23_P402164 (non-RefSeq),,,PFKFB3
1059656,A_24_P916559,1004059,A_24_P916559,AGILENT probe A_24_P916559 (non-RefSeq),,,DZANK1
1059657,A_32_P151077,1004060,A_32_P151077,AGILENT probe A_32_P151077 (non-RefSeq),,,FGD5-AS1 FGD5-AS1 FGD5-AS1 
1059669,A_32_P64025,1004069,A_32_P64025,AGILENT probe A_32_P64025 (non-RefSeq),,,CDRT15P1
1059670,A_24_P935252,8036,FXR1,"fragile X mental retardation, autosomal homolog 1",8087.0,3,FXR1
1059671,A_24_P109272,1004070,A_24_P109272,AGILENT probe A_24_P109272 (non-RefSeq),,,ADD1
1059682,A_24_P917384,1004080,A_24_P917384,AGILENT probe A_24_P917384 (non-RefSeq),,,LOC158960 
1059684,A_24_P586264,1004081,A_24_P586264,AGILENT probe A_24_P586264 (non-RefSeq),,,PPM1K 
1059685,A_23_P113245,1004082,A_23_P113245,AGILENT probe A_23_P113245 (non-RefSeq),,,RBPJ RBPJ RBPJ RBPJ 
1059687,A_24_P213566,1004084,A_24_P213566,AGILENT probe A_24_P213566 (non-RefSeq),,,CACNG2
1059691,A_24_P912720,1129,CHRNA4,"cholinergic receptor, nicotinic, alpha 4 (neuronal)",1137.0,20,CHRNA4
1059696,A_24_P17048,2676,GHRHR,growth hormone releasing hormone receptor,2692.0,7,GHRHR
1059697,A_23_P309278,3144,NR4A1,"nuclear receptor subfamily 4, group A, member 1",3164.0,12,NR4A1
1059698,A_32_P465938,1004088,A_32_P465938,AGILENT probe A_32_P465938 (non-RefSeq),,,MARCH6 MARCH6 MARCH6 
1059699,A_24_P401656,1004089,A_24_P401656,AGILENT probe A_24_P401656 (non-RefSeq),,,YBX1
1059701,A_24_P917783,1004091,A_24_P917783,AGILENT probe A_24_P917783 (non-RefSeq),,,RUNX1
1059702,A_23_P338919,10144,SPEG,SPEG complex locus,10290.0,2,SPEG 
1059709,A_23_P106174,1004097,A_23_P106174,AGILENT probe A_23_P106174 (non-RefSeq),,,PSEN1
1059711,A_24_P864142,1004099,A_24_P864142,AGILENT probe A_24_P864142 (non-RefSeq),,,LINC00894
1059713,A_32_P80587,1004100,A_24_P935735,AGILENT probe A_24_P935735 (non-RefSeq),,,N4BP2L2
1059723,A_24_P919510,1004107,A_24_P919510,AGILENT probe A_24_P919510 (non-RefSeq),,,RBM5
1059725,A_23_P2489,1004109,A_23_P2489,AGILENT probe A_23_P2489 (non-RefSeq),,,C12orf57
1059738,A_23_P82488,1004119,A_23_P82488,AGILENT probe A_23_P82488 (non-RefSeq),,,ZNF800
1059741,A_24_P919311,1004122,A_24_P919311,AGILENT probe A_24_P919311 (non-RefSeq),,,TNC
1059746,A_24_P127950,1004126,A_24_P127950,AGILENT probe A_24_P127950 (non-RefSeq),,,U2AF1L4
1059747,A_24_P538590,1004127,A_24_P538590,AGILENT probe A_24_P538590 (non-RefSeq),,,LOC100506469
1059768,A_23_P132611,1004143,A_23_P132611,AGILENT probe A_23_P132611 (non-RefSeq),,,VHL VHL 
1059770,A_24_P316495,1004145,A_24_P316495,AGILENT probe A_24_P316495 (non-RefSeq),,,CUX1
1059773,A_32_P130999,1004148,A_32_P130999,AGILENT probe A_32_P130999 (non-RefSeq),,,ASB4 
1059775,A_32_P121855,1004150,A_32_P121855,AGILENT probe A_32_P121855 (non-RefSeq),,,USP31
1059778,A_32_P223245,1004152,A_32_P223245,AGILENT probe A_32_P223245 (non-RefSeq),,,LINC01128
1059780,A_24_P217804,1004154,A_24_P217804,AGILENT probe A_24_P217804 (non-RefSeq),,,FGFR1OP FGFR1OP FGFR1OP 
1059783,A_23_P211028,4659,NCAM2,neural cell adhesion molecule 2,4685.0,21,NCAM2 
1059789,A_24_P50208,1004159,A_24_P50208,AGILENT probe A_24_P50208 (non-RefSeq),,,MAML3
1059791,A_23_P74852,1004161,A_23_P74852,AGILENT probe A_23_P74852 (non-RefSeq),,,DNM3
1059795,CUST_4410_PI416261804,1004163,CUST_4410_PI416261804,AGILENT probe CUST_4410_PI416261804 (non-RefSeq),,,GYG2P1 
1059803,A_24_P393151,10866,LILRA1,"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 1",11024.0,19,LILRA1 LILRA1 LILRA1 
1059806,A_23_P200267,55805,PCNXL2,pecanex-like 2 (Drosophila),80003.0,1,PCNXL2
1059809,A_32_P429046,1004170,A_32_P429046,AGILENT probe A_32_P429046 (non-RefSeq),,,FAT3
1059813,A_24_P829156,1004174,A_24_P829156,AGILENT probe A_24_P829156 (non-RefSeq),,,C5orf56
1059816,A_32_P113007,1004175,A_24_P74997,AGILENT probe A_24_P74997 (non-RefSeq),,,IMMP2L
1059818,A_32_P63734,1004176,A_32_P63734,AGILENT probe A_32_P63734 (non-RefSeq),,,DOCK4
1059834,A_32_P122962,1004192,A_32_P122962,AGILENT probe A_32_P122962 (non-RefSeq),,,DOCK4
1059835,A_32_P12372,1004192,A_32_P122962,AGILENT probe A_32_P122962 (non-RefSeq),,,DOCK4
1059836,A_32_P134056,1004192,A_32_P122962,AGILENT probe A_32_P122962 (non-RefSeq),,,DOCK4
1059837,A_32_P145515,1004192,A_32_P122962,AGILENT probe A_32_P122962 (non-RefSeq),,,DOCK4
1059841,A_32_P13823,1004196,A_32_P13823,AGILENT probe A_32_P13823 (non-RefSeq),,,SEMA3B
1059849,A_32_P41574,1004203,A_32_P41574,AGILENT probe A_32_P41574 (non-RefSeq),,,PXN-AS1 
1059850,CUST_3723_PI416261804,1004203,A_32_P41574,AGILENT probe A_32_P41574 (non-RefSeq),,,PXN
1059852,A_23_P159986,1004205,A_23_P159986,AGILENT probe A_23_P159986 (non-RefSeq),,,MIR503HG
1059856,A_32_P117908,1004208,A_32_P117908,AGILENT probe A_32_P117908 (non-RefSeq),,,GPN3
1059862,A_24_P690273,1004213,A_24_P690273,AGILENT probe A_24_P690273 (non-RefSeq),,,AP2B1
1059865,A_24_P144082,1004216,A_24_P144082,AGILENT probe A_24_P144082 (non-RefSeq),,,C9orf131
1059875,A_32_P19262,1004222,A_32_P19262,AGILENT probe A_32_P19262 (non-RefSeq),,,MAPK13 MAPK13 
1059878,A_24_P462428,1004225,A_24_P462428,AGILENT probe A_24_P462428 (non-RefSeq),,,FTX
1059879,A_24_P590241,1004225,A_24_P462428,AGILENT probe A_24_P462428 (non-RefSeq),,,FTX
1059881,A_32_P105469,1004225,A_24_P462428,AGILENT probe A_24_P462428 (non-RefSeq),,,FTX
1059882,A_32_P116997,1004225,A_24_P462428,AGILENT probe A_24_P462428 (non-RefSeq),,,FTX
1059883,A_32_P128603,1004225,A_24_P462428,AGILENT probe A_24_P462428 (non-RefSeq),,,FTX
1059884,A_32_P132766,1004225,A_24_P462428,AGILENT probe A_24_P462428 (non-RefSeq),,,FTX
1059885,A_32_P37341,1004225,A_24_P462428,AGILENT probe A_24_P462428 (non-RefSeq),,,FTX
1059886,A_23_P82461,1004226,A_23_P82461,AGILENT probe A_23_P82461 (non-RefSeq),,,SP4
1059888,A_32_P179131,1004227,A_32_P179131,AGILENT probe A_32_P179131 (non-RefSeq),,,CHN2
1059889,A_24_P923449,1004228,A_24_P923449,AGILENT probe A_24_P923449 (non-RefSeq),,,PSG10P
1059892,A_24_P346181,1004230,A_24_P346181,AGILENT probe A_24_P346181 (non-RefSeq),,,FAM120B FAM120B FAM120B FAM120B 
1059898,A_32_P101110,1004235,A_32_P101110,AGILENT probe A_32_P101110 (non-RefSeq),,,LINC01013 
1059899,A_32_P67303,1004236,A_32_P67303,AGILENT probe A_32_P67303 (non-RefSeq),,,TIAM1
1059903,A_24_P548881,1004240,A_24_P548881,AGILENT probe A_24_P548881 (non-RefSeq),,,INMT-FAM188B
1059908,A_24_P848352,1004244,A_24_P848352,AGILENT probe A_24_P848352 (non-RefSeq),,,CDC42SE2
1059909,A_24_P926115,1004244,A_24_P848352,AGILENT probe A_24_P848352 (non-RefSeq),,,CDC42SE2
1059911,A_24_P325118,1004246,A_24_P325118,AGILENT probe A_24_P325118 (non-RefSeq),,,RGS11
1059913,A_24_P180423,1004248,A_24_P180423,AGILENT probe A_24_P180423 (non-RefSeq),,,CATSPER3
1059919,CUST_4272_PI416261804,1004253,CUST_4272_PI416261804,AGILENT probe CUST_4272_PI416261804 (non-RefSeq),,,UCA1 
1059922,A_24_P7974,1004256,A_24_P7974,AGILENT probe A_24_P7974 (non-RefSeq),,,BRD4
1059923,A_32_P31355,1004256,A_24_P7974,AGILENT probe A_24_P7974 (non-RefSeq),,,BRD4
1059926,A_24_P687131,1004258,A_24_P687131,AGILENT probe A_24_P687131 (non-RefSeq),,,STARD7-AS1 
1059931,A_24_P592487,1004262,A_24_P592487,AGILENT probe A_24_P592487 (non-RefSeq),,,LOC401320 
1059933,A_24_P935310,1004262,A_24_P592487,AGILENT probe A_24_P592487 (non-RefSeq),,,LOC401320
1059935,A_24_P306788,1004263,A_24_P306788,AGILENT probe A_24_P306788 (non-RefSeq),,,PDK3
1059936,A_24_P709949,1004264,A_24_P709949,AGILENT probe A_24_P709949 (non-RefSeq),,,CACTIN-AS1
1059940,A_23_P435944,1004267,A_23_P435944,AGILENT probe A_23_P435944 (non-RefSeq),,,ZNF530
1059941,A_24_P288149,1004267,A_23_P435944,AGILENT probe A_23_P435944 (non-RefSeq),,,ZNF211
1059943,A_23_P373545,1004268,A_23_P373545,AGILENT probe A_23_P373545 (non-RefSeq),,,COPE
1059944,A_24_P110625,1004269,A_24_P110625,AGILENT probe A_24_P110625 (non-RefSeq),,,SHC3
1059947,A_32_P57002,1004271,A_32_P57002,AGILENT probe A_32_P57002 (non-RefSeq),,,VDAC1
1059948,A_24_P290079,1004272,A_24_P290079,AGILENT probe A_24_P290079 (non-RefSeq),,,LRRC16A
1059958,A_24_P751008,1004280,A_24_P751008,AGILENT probe A_24_P751008 (non-RefSeq),,,FBXL13
1059959,A_32_P106523,1004281,A_32_P106523,AGILENT probe A_32_P106523 (non-RefSeq),,,RANBP9
1059964,A_32_P179910,1004284,A_32_P179910,AGILENT probe A_32_P179910 (non-RefSeq),,,LOC339505
1059967,A_24_P942385,1004286,A_24_P942385,AGILENT probe A_24_P942385 (non-RefSeq),,,ARHGAP44
1059969,A_24_P916338,1004288,A_24_P916338,AGILENT probe A_24_P916338 (non-RefSeq),,,MOB3A
1059975,A_24_P926709,1004294,A_24_P926709,AGILENT probe A_24_P926709 (non-RefSeq),,,KAZN
1059976,A_23_P362415,1004295,A_23_P362415,AGILENT probe A_23_P362415 (non-RefSeq),,,UBE2B
1059978,A_23_P144531,1004297,A_23_P144531,AGILENT probe A_23_P144531 (non-RefSeq),,,ALPK1
1059994,A_32_P132928,1004310,A_32_P132928,AGILENT probe A_32_P132928 (non-RefSeq),,,KMT2E
1059995,A_32_P160216,1004310,A_32_P132928,AGILENT probe A_32_P132928 (non-RefSeq),,,KMT2E
1059996,A_24_P561713,1004311,A_24_P561713,AGILENT probe A_24_P561713 (non-RefSeq),,,PRR5-ARHGAP8
1059997,A_24_P943843,1004312,A_24_P943843,AGILENT probe A_24_P943843 (non-RefSeq),,,SREBF2
1059999,A_24_P924462,5558,PRKCZ,"protein kinase C, zeta",5590.0,1,PRKCZ
1060001,A_24_P346388,1004315,A_24_P346388,AGILENT probe A_24_P346388 (non-RefSeq),,,MIOS
1060003,A_23_P417684,1004316,A_23_P417684,AGILENT probe A_23_P417684 (non-RefSeq),,,ZNF471
1060005,A_32_P45351,1004316,A_23_P417684,AGILENT probe A_23_P417684 (non-RefSeq),,,ZNF471
1060012,A_24_P356830,1004322,A_24_P356830,AGILENT probe A_24_P356830 (non-RefSeq),,,NFIC NFIC NFIC NFIC NFIC 
1060014,A_24_P925586,1004324,A_24_P925586,AGILENT probe A_24_P925586 (non-RefSeq),,,SSSCA1-AS1 
1060023,A_24_P302406,1004333,A_24_P302406,AGILENT probe A_24_P302406 (non-RefSeq),,,CAMTA1 CAMTA1 
1060024,A_24_P928272,1004334,A_24_P928272,AGILENT probe A_24_P928272 (non-RefSeq),,,ERCC6L2
1060025,A_24_P390172,23018,MCF2L,MCF.2 cell line derived transforming sequence-like,23263.0,13,MCF2L MCF2L 
1060026,A_32_P90740,1004335,A_32_P90740,AGILENT probe A_32_P90740 (non-RefSeq),,,YTHDF2
1060027,A_24_P926382,1004336,A_24_P926382,AGILENT probe A_24_P926382 (non-RefSeq),,,KLC2
1060029,A_32_P101379,1004338,A_32_P101379,AGILENT probe A_32_P101379 (non-RefSeq),,,TMEM132B TMEM132B 
1060032,A_24_P922684,1004341,A_24_P922684,AGILENT probe A_24_P922684 (non-RefSeq),,,FNIP1
1060033,A_24_P933138,1004342,A_24_P933138,AGILENT probe A_24_P933138 (non-RefSeq),,,RBM4 
1060039,A_24_P703614,1004348,A_24_P703614,AGILENT probe A_24_P703614 (non-RefSeq),,,CAPZA2
1060043,A_24_P929083,1004351,A_24_P929083,AGILENT probe A_24_P929083 (non-RefSeq),,,MAGI2-AS3 MAGI2-AS3 MAGI2-AS3 
1060048,A_24_P115287,1004354,A_24_P115287,AGILENT probe A_24_P115287 (non-RefSeq),,,SMURF1
1060050,CUST_4228_PI416261804,1004356,CUST_4228_PI416261804,AGILENT probe CUST_4228_PI416261804 (non-RefSeq),,,LOC100505495 
1060059,A_24_P942798,1004362,A_24_P179163,AGILENT probe A_24_P179163 (non-RefSeq),,,TANC2
1060060,A_24_P484357,1004363,A_24_P484357,AGILENT probe A_24_P484357 (non-RefSeq),,,BCAS3
1060069,CUST_3246_PI416261804,1004370,CUST_3246_PI416261804,AGILENT probe CUST_3246_PI416261804 (non-RefSeq),,,TPK1
1060072,A_23_P91504,6417,ITSN1,intersectin 1 (SH3 domain protein),6453.0,21,ITSN1
1060074,A_32_P159073,1004372,A_32_P159073,AGILENT probe A_32_P159073 (non-RefSeq),,,KIAA1217
1060075,A_32_P125589,1004373,A_32_P125589,AGILENT probe A_32_P125589 (non-RefSeq),,,AUTS2
1060089,A_24_P934594,1004382,A_24_P934594,AGILENT probe A_24_P934594 (non-RefSeq),,,AKAP8L
1060090,A_24_P928208,1004383,A_24_P928208,AGILENT probe A_24_P928208 (non-RefSeq),,,CCDC64
1060100,A_32_P9518,1004391,A_32_P228683,AGILENT probe A_32_P228683 (non-RefSeq),,,COPS3
1060109,A_23_P107238,1004400,A_23_P107238,AGILENT probe A_23_P107238 (non-RefSeq),,,MBTD1
1060113,A_32_P102129,1004403,A_32_P102129,AGILENT probe A_32_P102129 (non-RefSeq),,,FABP3
1060114,A_32_P5673,1004403,A_32_P102129,AGILENT probe A_32_P102129 (non-RefSeq),,,FABP3
1060115,A_23_P201837,3122,MR1,"major histocompatibility complex, class I-related",3140.0,1,MR1 MR1 MR1 MR1 
1060116,A_24_P376451,2652,GDNF,glial cell derived neurotrophic factor,2668.0,5,GDNF GDNF 
1060118,A_32_P24059,1004405,A_32_P24059,AGILENT probe A_32_P24059 (non-RefSeq),,,AGK
1060121,A_32_P501366,1004407,A_32_P501366,AGILENT probe A_32_P501366 (non-RefSeq),,,PNPLA8 PNPLA8 PNPLA8 PNPLA8 PNPLA8 PNPLA8 
1060124,A_23_P28397,1004410,A_23_P28397,AGILENT probe A_23_P28397 (non-RefSeq),,,UPP2
1060125,A_24_P409483,1004411,A_24_P409483,AGILENT probe A_24_P409483 (non-RefSeq),,,DPY19L2P4
1060132,A_32_P187349,1004418,A_32_P187349,AGILENT probe A_32_P187349 (non-RefSeq),,,RGS6
1060135,A_32_P147603,1004420,A_24_P923510,AGILENT probe A_24_P923510 (non-RefSeq),,,GPR107
1060138,A_24_P84370,1004422,A_24_P84370,AGILENT probe A_24_P84370 (non-RefSeq),,,TSPAN9
1060139,A_32_P231143,1004422,A_24_P84370,AGILENT probe A_24_P84370 (non-RefSeq),,,TSPAN9
1060142,A_24_P410554,1004425,A_24_P410554,AGILENT probe A_24_P410554 (non-RefSeq),,,MKL1
1060145,A_32_P211956,1004428,A_32_P211956,AGILENT probe A_32_P211956 (non-RefSeq),,,CACNG2 
1060147,A_24_P347282,1004430,A_24_P347282,AGILENT probe A_24_P347282 (non-RefSeq),,,KCNA6
1060151,A_24_P927936,1004432,A_24_P927936,AGILENT probe A_24_P927936 (non-RefSeq),,,FARP2
1060155,A_24_P930927,1004435,A_24_P930927,AGILENT probe A_24_P930927 (non-RefSeq),,,GNPTAB
1060163,CUST_3228_PI416261804,1004442,CUST_3228_PI416261804,AGILENT probe CUST_3228_PI416261804 (non-RefSeq),,,DPP6
1060164,CUST_3229_PI416261804,1004442,CUST_3228_PI416261804,AGILENT probe CUST_3228_PI416261804 (non-RefSeq),,,DPP6
1060165,A_32_P164378,1004442,CUST_3228_PI416261804,AGILENT probe CUST_3228_PI416261804 (non-RefSeq),,,DPP6
1060168,A_32_P168349,1004444,A_32_P168342,AGILENT probe A_32_P168342 (non-RefSeq),,,C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 C6orf25 
1060169,A_32_P102581,1004445,A_32_P102581,AGILENT probe A_32_P102581 (non-RefSeq),,,LYPLA2
1060171,A_23_P92065,1004447,A_23_P92065,AGILENT probe A_23_P92065 (non-RefSeq),,,NCEH1
1060178,A_32_P53603,1004452,A_24_P621701,AGILENT probe A_24_P621701 (non-RefSeq),,,SHISA8
1060185,A_24_P823011,1004457,A_24_P823011,AGILENT probe A_24_P823011 (non-RefSeq),,,AMMECR1
1060186,A_24_P915904,1004458,A_24_P915904,AGILENT probe A_24_P915904 (non-RefSeq),,,RNF24
1060188,A_24_P918762,1004459,A_24_P102224,AGILENT probe A_24_P102224 (non-RefSeq),,,PARVG
1060190,A_32_P89480,1004460,A_24_P747721,AGILENT probe A_24_P747721 (non-RefSeq),,,CDKAL1
1060195,A_24_P153234,1053,CENPC1,centromere protein C 1,1060.0,4,POC1B
1060205,A_24_P102920,1004471,A_24_P102920,AGILENT probe A_24_P102920 (non-RefSeq),,,WDR33 
1060206,A_32_P170736,1004472,A_32_P170736,AGILENT probe A_32_P170736 (non-RefSeq),,,CCDC71L 
1060215,A_24_P693454,1004479,A_24_P693454,AGILENT probe A_24_P693454 (non-RefSeq),,,ERC1
1060218,A_23_P330929,1004481,A_23_P330929,AGILENT probe A_23_P330929 (non-RefSeq),,,ZNF835 
1060221,A_24_P324479,1004483,A_24_P324479,AGILENT probe A_24_P324479 (non-RefSeq),,,MPND
1060222,A_32_P102383,1004484,A_32_P102383,AGILENT probe A_32_P102383 (non-RefSeq),,,KAZN
1060223,A_32_P113887,1004484,A_32_P102383,AGILENT probe A_32_P102383 (non-RefSeq),,,KAZN
1060224,A_24_P924651,1004485,A_24_P924651,AGILENT probe A_24_P924651 (non-RefSeq),,,KAZN
1060225,A_32_P70936,1004485,A_24_P924651,AGILENT probe A_24_P924651 (non-RefSeq),,,KAZN
1060227,A_32_P213002,1004486,A_24_P467449,AGILENT probe A_24_P467449 (non-RefSeq),,,SUN2
1060229,A_24_P406591,1004487,A_23_P123882,AGILENT probe A_23_P123882 (non-RefSeq),,,URM1 URM1 URM1 URM1 
1060236,A_32_P157374,1004491,A_32_P157374,AGILENT probe A_32_P157374 (non-RefSeq),,,ZNRF3
1060237,A_32_P70341,1004491,A_32_P157374,AGILENT probe A_32_P157374 (non-RefSeq),,,ZNRF3
1060242,A_24_P916364,1004495,A_24_P916364,AGILENT probe A_24_P916364 (non-RefSeq),,,STRBP STRBP STRBP 
1060243,A_32_P113736,1004496,A_32_P113736,AGILENT probe A_32_P113736 (non-RefSeq),,,GPR63 GPR63 
1060245,A_23_P134405,1004498,A_23_P134405,AGILENT probe A_23_P134405 (non-RefSeq),,,GTF2IRD1
1060247,A_24_P265003,1004500,A_24_P265003,AGILENT probe A_24_P265003 (non-RefSeq),,,UBE3C
1060249,A_24_P270424,1004502,A_24_P270424,AGILENT probe A_24_P270424 (non-RefSeq),,,DPF3 DPF3 DPF3 
1060250,A_32_P56463,1004503,A_32_P56463,AGILENT probe A_32_P56463 (non-RefSeq),,,PCNX
1060253,A_24_P925158,1004505,A_23_P64051,AGILENT probe A_23_P64051 (non-RefSeq),,,SF1
1060254,A_23_P873,9333,C1orf38,chromosome 1 open reading frame 38,9473.0,1,THEMIS2 THEMIS2 THEMIS2 THEMIS2 THEMIS2 
1060255,A_32_P226678,1004506,A_32_P226678,AGILENT probe A_32_P226678 (non-RefSeq),,,LINC00672 
1060256,A_32_P89837,7144,TRAF3,TNF receptor-associated factor 3,7187.0,14,TRAF3 TRAF3 TRAF3 TRAF3 
1060258,A_24_P667838,1004508,A_24_P667838,AGILENT probe A_24_P667838 (non-RefSeq),,,ANKRD13D
1060272,A_23_P2414,1004522,A_23_P2414,AGILENT probe A_23_P2414 (non-RefSeq),,,C12orf39
1060273,A_24_P54083,1004523,A_24_P54083,AGILENT probe A_24_P54083 (non-RefSeq),,,PPIE PPIE PPIE 
1060274,A_24_P102119,1004524,A_24_P102119,AGILENT probe A_24_P102119 (non-RefSeq),,,RERG
1060275,A_24_P355006,1004525,A_24_P355006,AGILENT probe A_24_P355006 (non-RefSeq),,,ADAM22 ADAM22 ADAM22 
1060277,A_24_P67948,1004527,A_24_P67948,AGILENT probe A_24_P67948 (non-RefSeq),,,SLC8A1
1060278,A_32_P121978,1004527,A_24_P67948,AGILENT probe A_24_P67948 (non-RefSeq),,,SLC8A1
1060280,A_32_P40145,1004527,A_24_P67948,AGILENT probe A_24_P67948 (non-RefSeq),,,SLC8A1
1060289,A_32_P125568,1004534,A_24_P765569,AGILENT probe A_24_P765569 (non-RefSeq),,,ELMSAN1
1060296,A_24_P765053,1004539,A_24_P765053,AGILENT probe A_24_P765053 (non-RefSeq),,,SNORD74
1060299,A_23_P374944,1004540,A_23_P374944,AGILENT probe A_23_P374944 (non-RefSeq),,,ZNF507
1060301,A_24_P913620,1004542,A_24_P913620,AGILENT probe A_24_P913620 (non-RefSeq),,,MKL1
1060310,A_24_P790424,1004548,A_24_P790424,AGILENT probe A_24_P790424 (non-RefSeq),,,SPECC1L-ADORA2A
1060316,A_24_P940725,25706,SFRS18,PNN-interacting serine/arginine-rich protein,25957.0,6,PNISR
1060321,A_32_P198282,1004557,A_32_P198282,AGILENT probe A_32_P198282 (non-RefSeq),,,TTC28
1060322,A_24_P134319,1004558,A_24_P134319,AGILENT probe A_24_P134319 (non-RefSeq),,,ADNP ADNP ADNP ADNP 
1060323,A_32_P15756,1004558,A_24_P134319,AGILENT probe A_24_P134319 (non-RefSeq),,,ADNP
1060326,A_24_P910818,1004561,A_24_P910818,AGILENT probe A_24_P910818 (non-RefSeq),,,LOC100506472 
1060327,A_24_P917219,1004562,A_24_P917219,AGILENT probe A_24_P917219 (non-RefSeq),,,TBC1D10A
1060328,A_32_P378035,1004562,A_24_P917219,AGILENT probe A_24_P917219 (non-RefSeq),,,KIAA1656 
1060329,A_24_P715530,1004563,A_24_P715530,AGILENT probe A_24_P715530 (non-RefSeq),,,SND1
1060333,A_24_P535380,1004567,A_24_P535380,AGILENT probe A_24_P535380 (non-RefSeq),,,WASL
1060334,A_32_P206308,1004568,A_32_P206308,AGILENT probe A_32_P206308 (non-RefSeq),,,NAMPT
1060341,A_24_P930469,1004573,A_24_P929202,AGILENT probe A_24_P929202 (non-RefSeq),,,KCND3
1060343,A_32_P114675,1004574,A_32_P114675,AGILENT probe A_32_P114675 (non-RefSeq),,,GRIN2B
1060350,A_24_P932632,1004579,A_24_P932632,AGILENT probe A_24_P932632 (non-RefSeq),,,MED28
1060355,A_24_P350514,1004583,A_24_P350514,AGILENT probe A_24_P350514 (non-RefSeq),,,LOC493754
1060358,A_24_P914308,1004586,A_24_P914308,AGILENT probe A_24_P914308 (non-RefSeq),,,TMEM178B
1060364,A_24_P924697,1004589,A_24_P924697,AGILENT probe A_24_P924697 (non-RefSeq),,,CDC42EP3 CDC42EP3 CDC42EP3 CDC42EP3 
1060368,A_24_P219094,1004591,A_24_P219094,AGILENT probe A_24_P219094 (non-RefSeq),,,SIPA1L1 SIPA1L1 SIPA1L1 SIPA1L1 
1060369,A_24_P917836,1004592,A_24_P917836,AGILENT probe A_24_P917836 (non-RefSeq),,,STK38
1060371,A_32_P157385,1004594,A_32_P157385,AGILENT probe A_32_P157385 (non-RefSeq),,,ZFAS1
1060376,A_32_P18300,1004598,A_32_P18300,AGILENT probe A_32_P18300 (non-RefSeq),,,ARID2
1060383,A_24_P911017,9467,NCOR1,nuclear receptor corepressor 1,9611.0,17,NCOR1
1060388,A_32_P222664,1004605,A_32_P222664,AGILENT probe A_32_P222664 (non-RefSeq),,,UBR2 
1060395,A_24_P273423,1004611,A_24_P273423,AGILENT probe A_24_P273423 (non-RefSeq),,,MAP4K3
